Sentences,BIO tags,Animated_NP
"Meine Damen und Herren , als Rechtsstaatspartei , die demokratische Werte hochhält , lehnt die FDP eine solche Politik natürlich ab – wie den Antrag auch","['B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O']","[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Vielen Dank,"['O', 'O']","[0, 0]"
Das Wort hat der Abgeordnete Michael Schrodi für die SPD-Fraktion,"['B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I']","[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]"
Sehr geehrte Frau Präsidentin,"['B', 'I', 'I', 'I']","[1, 1, 1, 1]"
Liebe Kolleginnen und Kollegen,"['B', 'O', 'O', 'B']","[0, 0, 0, 1]"
Die Verschmutzung der Weltmeere durch Plastik ist ohne Zweifel eines der größten Umweltprobleme unserer Zeit und stellt uns vor eine globale Herausforderung,"['B', 'I', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'B', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hierzu hat meine Fraktion bereits im letzten Jahr einen Antrag vorgelegt,"['O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'O']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Nun also haben auch die Grünen das Thema entdeckt und nutzen die Gelegenheit direkt , um auch uns das böse Plastik auszutreiben","['O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'O']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Um das Problem des Plastiks in den Weltmeeren zu lösen , müssen wir gezielt den Blick auf die tatsächlichen Ursachen und Regionen richten , aus denen derzeit Plastik in die Weltmeere gelangt","['O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Während die Kunststoffkreisläufe in Deutschland mit über 97 Prozent fast vollständig geschlossen sind , werden in Entwicklungs- und Schwellenländern Abfälle , die keinen oder nur einen niedrigen Ressourcenwert haben , in Flüssen entsorgt oder einfach ins Meer gekippt","['O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"So ist es nicht verwunderlich , dass 90 Prozent des Plastikeintrags in die Weltmeere über Flüsse in Asien und Afrika erfolgt","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
In Deutschland verstehen wir Müllentsorgung als Teil der Daseinsvorsorge und somit als staatliche Aufgabe,"['O', 'B', 'O', 'B', 'B', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Zudem besitzen die Bürgerinnen und Bürger in Deutschland ein hohes Umweltbewusstsein,"['O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'B', 'I', 'I']","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
"Ungeachtet dessen wird ihnen jetzt vorgespielt , dass mit dem Verzicht auf Plastiktüten , Trinkhalme oder Ohrenstäbchen die Welt gerettet werden kann","['O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich will ganz ehrlich sein : Ich warte eigentlich noch darauf , dass jemand von Ihnen , von den Grünen , hier die Plastikwende ausruft ; das fehlt eigentlich noch","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Es tobt bereits der Kulturkampf ums Auto,"['O', 'O', 'O', 'B', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0]"
"Sie , liebe Kolleginnen und Kollegen von den Grünen , nutzen das Thema und fordern hier wieder einen Ihrer Greatest Hits : ein Tempolimit auf deutschen Straßen","['B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I']","[0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ich muss Sie leider enttäuschen : Nicht mit uns,"['B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I']","[1, 0, 0, 0, 0, 0, 0, 0, 0]"
Wir Freien Demokraten verfolgen einen anderen Ansatz,"['B', 'O', 'O', 'O', 'B', 'I', 'I']","[1, 0, 0, 0, 0, 0, 0]"
"Statt die Bürgerinnen und Bürger mit immer neuen Verboten , Quoten und staatlichen Abfallzielvereinbarungen zu konfrontieren , bekämpfen wir die tatsächlichen Ursachen","['O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I']","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Dabei setzen wir konsequent auf zwei Dinge : Erstens setzen wir auf internationale Abkommen , aber auch auf Know-how-Transfer , um Entwicklungs- und Schwellenländer in die Lage zu versetzen , Abfall fach- und sachgerecht zu entsorgen","['O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Zweitens setzen wir auf Forschung und Erprobung innovativer Technologien : abriebfestere Reifen statt ideologisch motivierte Tempolimits , innovative Kläranlagenfilter statt Mikroplastikverbote oder innovative Kunststoffrecyclingsysteme in Schwellenländern statt pauschale Exportverbote","['O', 'O', 'B', 'O', 'B', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
So und nur so werden wir unserer Verantwortung und unserem Anspruch als Forschungs- und Industrienation gerecht,"['O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
"Meine Damen und Herren , das ist nachhaltig , das ist zukunftsorientiert ; immer neue Verbote , Strafzahlungen und willkürlich ausgewählte Produkte , staatlich festgelegte Abfallmengen oder Quoten sind es jedenfalls nicht","['B', 'I', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'O']","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Herzlichen Dank für Ihre Aufmerksamkeit,"['B', 'I', 'O', 'B', 'I']","[0, 0, 0, 0, 0]"
"Vielen Dank , Herr Kollege Sitta","['O', 'O', 'O', 'B', 'I', 'B']","[0, 0, 0, 1, 1, 1]"
– Nächster Redner für die Fraktion Die Linke : Ralph Lenkert,"['B', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O']","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
"Vielen Dank , Herr Präsident","['O', 'O', 'O', 'B', 'I']","[0, 0, 0, 1, 1]"
"– Herr Minister , trifft es zu – das betrifft nicht Ihr Ressort direkt , sondern das Ressort von Herrn Kollegen Heil – , dass nach dem Arbeitnehmer-Entsendegesetz eine paritätisch besetzte Kommission eingerichtet werden soll , die für jeweils 24 Monate die Arbeitsbedingungen in der Pflege nachhaltig bestimmen soll , was de facto eine Allgemeinverbindlichkeit von bisher existierenden Tarifverträgen wäre","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sehr geehrte Frau Präsidentin,"['B', 'I', 'I', 'I']","[1, 1, 1, 1]"
Liebe Kolleginnen und Kollegen,"['B', 'O', 'O', 'B']","[0, 0, 0, 1]"
"Das Ziel , das der von der Koalition vorgelegte Gesetzentwurf verfolgt , ist durchaus nachvollziehbar : Wer eine doppelte Staatsbürgerschaft besitzt und im Ausland für eine Terrormiliz kämpft , der soll seine Staatsbürgerschaft ebenso verlieren können wie ein Deutscher , der gegen die Interessen Deutschlands für die Streitkräfte eines ausländischen Staates kämpft","['B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'O', 'B', 'I', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
"In der Umsetzung hat der Vorschlag allerdings erhebliche Schwächen , vor allem praktischer Art","['O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"So ist zum Beispiel völlig unklar , wie die Verhältnismäßigkeit gewahrt und in welchem Umfang Einzelfallprüfungen vorgenommen werden sollen und wie die für eine Aberkennung eigentlich erforderlichen gründlichen Ermittlungen stattfinden sollen","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das Kritischste an dem Vorschlag der Bundesregierung sind aber nicht die großen Schwächen dieses Entwurfes – daran kann man vielleicht noch arbeiten – , sondern kritisch ist , dass der Eindruck erweckt wurde und von einigen weiterhin erweckt wird , als würde mit diesem Gesetz das Problem der IS-Heimkehrer mit deutscher Staatsbürgerschaft auch nur irgendwie gelöst","['B', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Es ist kritisch , dass dieser Eindruck erweckt wurde ; denn ein Drittel der rund 1 000 IS-Kämpfer mit deutscher Staatsbürgerschaft hält sich schon längst wieder in Deutschland auf","['B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Von den Verbleibenden sind nur etwa 90 Kämpfer in Kriegsgefangenschaft,"['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Die übrigen sind auf freiem Fuß und können als Staatsbürger jederzeit zurückkehren,"['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Es wäre daher höchste Zeit , dass sich die Koalition hier ehrlich macht und sich um wirkliche Lösungen des Problems bemüht","['B', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Der Parlamentarische Staatssekretär Krings hat gerade immerhin entsprechende Schwierigkeiten eingeräumt,"['B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
"Das heißt einerseits , dass wir unsere Staatsbürger zurücknehmen müssen , so wie wir vom Irak , von Tunesien oder Russland erwarten , dass sie Extremisten zurücknehmen , die wir aus Deutschland abschieben","['B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'B', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
"Andererseits müssen wir uns ernsthaft mit der Frage beschäftigen , wie wir Gefährder mit deutscher Staatsbürgerschaft hier in Deutschland in den Griff bekommen","['O', 'O', 'B', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das wären notwendige Debatten , die die Große Koalition aber scheut wie der Teufel das Weihwasser","['B', 'O', 'B', 'I', 'O', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Wo wir gerade darüber sprechen , was fehlt : Wie wir aus den Debatten der letzten Wochen wissen , hätte in dem vorliegenden Gesetzentwurf ursprünglich auch das Verbot der Einbürgerung für Ausländer , die eine Mehr- oder Vielehe führen , vorgesehen werden sollen","['O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Eine entsprechende Regelung halten wir Freie Demokraten für dringend geboten,"['B', 'I', 'I', 'O', 'B', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
Denn der Erwerb der deutschen Staatsbürgerschaft ist mehr als nur eine Formalie,"['O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Er sollte auch die Anerkennung einer Werteordnung ausdrücken,"['B', 'O', 'O', 'B', 'I', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
Die Mehrehe ist damit nicht vereinbar,"['B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
"Sie ist ein unserer Rechtsordnung fremdes , die Rechte von Frauen missachtendes Ehemodell","['B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Unser Integrationsminister in Nordrhein-Westfalen , Joachim Stamp , hat dazu einen Vorschlag vorgelegt","['B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
"Das zeigt : Wenn man die Sache lösen will , dann kann man sie auch lösen , und zwar nicht erst am Jahresende oder 2020 , sondern jetzt","['B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wenn es die Union und inzwischen auch die SPD mit ihren Beteuerungen , dass sie hier handeln wollen , ernst meinen , dann erwarten wir von den Koalitionsfraktionen , dass sie im Zuge der Gesetzesberatungen liefern","['O', 'B', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'B', 'I', 'O']","[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Vielen Dank,"['O', 'O']","[0, 0]"
Das Wort hat die Kollegin Gökay Akbulut für die Fraktion Die Linke,"['B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'B', 'I']","[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
Frau Präsidentin,"['B', 'I']","[1, 1]"
Meine sehr verehrten Damen und Herren,"['B', 'I', 'I', 'I', 'O', 'B']","[1, 1, 1, 1, 0, 1]"
"Ja , wir brauchen Nord Stream 2. Aber was wir ganz sicher nicht brauchen , ist die AfD mit ihrer Nullkompetenz in Energiefragen","['O', 'O', 'B', 'O', 'B', 'B', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Sie brauchen wir ganz gewiss nicht,"['B', 'O', 'B', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0]"
"Wer den menschengemachten Klimawandel leugnet , wer meint , dass wir weiterhin auf Kohlekraft und Atomkraft setzen müssen , der hat jegliche energiepolitische Glaubwürdigkeit verspielt und der sollte hier kleinere Brötchen backen , meine sehr verehrten Damen und Herren","['B', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]"
"Ja , wir brauchen Erdgasimporte , weil in Deutschland die Förderung von Erdgas abnimmt , auch in Europa ; zum Beispiel steigen auch die Niederlande aus der Erdgasförderung aus","['O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
"Auch wir in Deutschland brauchen Erdgas , weil wir zu Recht bis spätestens 2038 aus der Kohle und bis 2022 aus der Atomenergie aussteigen wollen und an deren Stelle Gaskraft brauchen ; denn die Gaskraftwerke sind der flexible Partner für die erneuerbaren Energien , sie sind die Brücke ins Erneuerbare-Energien-Zeitalter","['B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Und deswegen brauchen wir auch Gas , meine sehr verehrten Damen und Herren","['O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'B']","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1]"
"Gas ist auch ein Rohstoff , so für unsere chemische Industrie","['B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Viele chemische Produkte , die in Deutschland hergestellt werden , werden aus Gas hergestellt","['B', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Gas ist somit ein wichtiger Grundstoff , und deswegen müssen wir darauf achten , dass wir hier eine ordentliche Gasversorgung haben","['B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
Aber – das sage ich auch ganz klar und deutlich – : Gas muss grüner werden,"['O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Die Infrastruktur , in die wir jetzt investieren , wird dazu führen , dass wir künftig zum Beispiel auch Wasserstoff via Nord Stream 2 liefern können","['B', 'I', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Insofern ist diese Investition sinnvoll , meine sehr verehrten Damen und Herren","['O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]"
Nord Stream 2 ist ein europäisch-russisches Projekt,"['B', 'I', 'O', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0]"
"Ich erinnere daran , dass sich Unternehmen aus Russland , Frankreich , Deutschland , Holland an der Finanzierung beteiligen","['B', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Und auch das Gas , das über Nord Stream 2 kommt , wird in ganz Europa gebraucht , nicht nur in Deutschland , sondern auch in anderen Ländern","['O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
