Sentences,BIO tags,Animated_NP
Ich bin seit 16 Jahren im Deutschen Bundestag und habe 4 Jahre FDP-Minister miterlebt,"['B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O']","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0]"
"Ich kann mich an Diskussionen und Debatten mit Jens Spahn erinnern , in denen wir Herrn Rösler und Herrn Bahr bekniet haben , mehr beim Thema Digitalisierung zu machen","['B', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Einmal ging es um 50 Cent für einen elektronischen Entlassbrief,"['O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Selbst dazu war man nicht bereit,"['O', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 1, 0, 0]"
"Deswegen ist es , glaube ich , nicht angebracht , dass Sie uns dafür verantwortlich machen","['O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sie hätten wunderbare Dinge auf den Weg bringen können,"['B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Was von 4 Jahren FDP an der Spitze des Gesundheitsministeriums übrig bleibt , ist die Abschaffung der Praxisgebühr","['B', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I']","[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Das ist der größte Sündenfall in 16 Jahren Gesundheitspolitik,"['B', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Demgegenüber wäre Eigenverantwortung wichtig gewesen,"['O', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0]"
– Dazu habe ich andere Informationen,"['O', 'O', 'O', 'B', 'B', 'I']","[0, 0, 0, 1, 0, 0]"
"Meine sehr verehrten Damen und Herren , wir reden heute über den Einzelplan Gesundheit mit einem Gesamtvolumen in Höhe von 15,2 Milliarden Euro","['B', 'I', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I']","[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Lieber Herr Gehrke , Sie kritisieren , dass es nur eine Erhöhung von 41 Millionen Euro gab","['B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O']","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich glaube , es ist ein ganz wichtiger Punkt , deutlich zu machen , dass das ein Zeichen von Stabilität ist","['B', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wenn man die zurückliegenden Jahre betrachtet und sieht , wie schwierig es bei der Finanzierung der gesetzlichen Krankenversicherung war , dann ist es , glaube ich , gut , zu wissen , dass wir in diesen Bereich Kontinuität hineingebracht haben und dass wir den Steuerzuschuss in Höhe von 14,5 Milliarden Euro unverändert lassen","['O', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das ist in doppelter Hinsicht ein gutes Zeichen,"['B', 'O', 'O', 'B', 'I', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0]"
"Herr Kollege , gestatten Sie eine Zwischenfrage","['O', 'B', 'O', 'O', 'B', 'B', 'I']","[0, 1, 0, 0, 0, 0, 0]"
Nein,['O'],[0]
"– Zum einen ist es ein klares Bekenntnis dazu , dass versicherungsfremde Leistungen weiterhin als gesamtgesellschaftliche Aufgabe betrachtet werden , und zum anderen zeigt es das hohe Maß an Stabilität im System","['O', 'O', 'B', 'O', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Im Gesundheitsfonds haben wir Rücklagen in Höhe von 9 Milliarden Euro,"['O', 'B', 'O', 'B', 'B', 'O', 'B', 'O', 'B', 'I', 'I']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Bei den gesetzlichen Krankenkassen haben wir Rücklagen in Höhe von 20 Milliarden Euro,"['O', 'B', 'I', 'I', 'O', 'B', 'B', 'O', 'B', 'O', 'B', 'I', 'I']","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das versetzt uns in die Lage , uns um Leistungsverbesserungen kümmern zu können","['B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
In dieser Legislaturperiode sollten die Themen „ Pflege “ und „ Pflegeberufe “ im Mittelpunkt stehen,"['O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
In der letzten Legislaturperiode haben wir den Akzent auf das Thema Leistungsverbesserung gelegt,"['O', 'B', 'I', 'I', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
In dieser Legislaturperiode müssen wir uns aber in erster Linie um die Pflegeberufe kümmern,"['O', 'B', 'I', 'O', 'B', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Es war ein gutes und wichtiges Zeichen , dass Herr Westerfellhaus einen Aufschlag in dieser Diskussion gemacht hat","['B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Ich glaube , es ist ein gutes Zeichen in dieser Legislaturperiode , lieber Jens Spahn , dass man Vorschläge machen kann , dass man diese Arbeit konstruktiv-kritisch begleitet","['B', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Dafür ein herzliches Dankeschön,"['B', 'I', 'I', 'I']","[0, 0, 0, 0]"
In Bezug auf den Vorschlag von Herrn Westerfellhaus hat sich die Debatte an der Frage der Prämien entzündet,"['O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich gebe ganz offen zu , dass ich das nicht für ein kluges und gutes Instrument halte , weil es ein schlechtes Signal an diejenigen ist , die über Jahre in der Pflege arbeiten","['B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Aber es gibt einen zweiten Vorschlag , den ich superspannend und interessant finde","['O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"Dabei geht es um die Frage , ob diejenigen , die schon länger in der Pflege arbeiten , ihre Arbeitszeit reduzieren können – bei vollem Lohnausgleich","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das ist ein interessanter Gedanke,"['B', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0]"
"Ich glaube , es ist wichtig , dass wir das weiterverfolgen","['B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Aber es sollte nicht nur darum gehen , Leistungen zu erweitern , sondern wir brauchen Strukturverbesserungen , wenn es um die Themen „ Versorgung im ländlichen Raum “ und „ Digitalisierung “ geht","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Lieber Minister Spahn , dabei zeigen Sie den richtigen Weg auf","['B', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'O']","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Auf der einen Seite sagen wir : „ Wir halten an der E-Card fest “ , was schwierig genug ist , auf der anderen Seite können wir das System aber vielleicht weiter öffnen und andere Möglichkeiten zulassen , um in dieser Legislaturperiode endlich beim Thema Digitalisierung voranzukommen","['O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich habe eine Bitte – es ist die Haushaltsberatung ; wir sollten auch ansprechen , wie wir administrative Strukturen verbessern können – : Ich bitte Sie , sich im Laufe der Beratung dafür einzusetzen , dass das Bundesversicherungsamt mehr Personal bekommt","['B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
"Wir brauchen Verbesserungen , zum Beispiel beim Morbi-RSA , auch bei der Prüfung und der Aufsicht","['B', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Deswegen bitte ich Sie , dafür zu sorgen , dass dem Bundesversicherungsamt mehr Personal zur Verfügung gestellt wird","['O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]"
Wir brauchen auch mehr Personal im BfArM. Mit dem Brexit kommen weitere Aufgaben auf das BfArM zu,"['B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
"Ich glaube , das sind zwei Punkte , auf die wir uns im Laufe der Haushaltsberatungen noch einmal fokussieren sollten","['B', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'B', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ansonsten sind wir auf einem guten Weg,"['O', 'O', 'B', 'O', 'B', 'I', 'I']","[0, 0, 1, 0, 0, 0, 0]"
Herzlichen Dank für Ihre Aufmerksamkeit,"['B', 'I', 'O', 'B', 'I']","[0, 0, 0, 0, 0]"
Für die AfD-Fraktion hat das Wort die Kollegin Dr. Birgit Malsack-Winkemann,"['O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'I', 'B', 'I']","[0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]"
"Herr Kollege , es wird Ihnen ja nicht entgangen sein , dass ich wenige Tage vor dem Petersburger Gipfel ein ausführliches bilaterales Gespräch mit dem russischen Präsidenten in Sotschi geführt habe – zu allen anstehenden Fragen , im Übrigen in enger Abstimmung mit dem französischen Präsidenten","['O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
"Wir haben sowohl zum Iran-Abkommen als auch zu den Fragen der Ukraine und zu den Fragen der Zölle eine sehr einheitliche Meinung – nicht nur mit Frankreich , sondern an dieser Stelle auch mit Japan","['B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
Uns liegt sehr an engen strategischen Beziehungen zu Japan,"['B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
Deshalb gibt es hierbei ein hohes Maß an Gemeinsamkeit,"['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich bin für Gespräche mit Russland , allerdings auch mit Blick auf die Differenzen , die wir haben","['B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'B', 'O']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Diese werden beim Wort genommen ; aber Dialog ist immer wichtig,"['B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Deshalb habe ich dieses Gespräch geführt , und deshalb bereiten wir uns gerade mit Frankreich immer gemeinsam auf solche Begegnungen vor","['O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
Danke,['O'],[0]
"– Die nächste Frage hat der Kollege Achim Post , SPD","['O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]"
Sehr geehrter Herr Präsident,"['B', 'I', 'I', 'I']","[1, 1, 1, 1]"
Meine sehr verehrten Damen und Herren,"['B', 'I', 'I', 'I', 'O', 'B']","[1, 1, 1, 1, 0, 1]"
"Bezahlbare Mieten sind wirklich eine der großen , wenn nicht größten sozialpolitischen Herausforderungen , die wir in dieser Zeit vor uns haben","['B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'I', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Wohnen ist für die Menschen existenziell ; denn es geht nicht nur um einen Platz , an dem man schlafen kann , sondern es geht auch um einen persönlichen Rückzugsraum ; es geht um ein Stück Heimat","['B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Deswegen sind wir als Union da auch sehr klar,"['O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 1, 0, 0, 0, 0]"
"Wir wollen nicht , dass Menschen aus ihren angestammten Vierteln verdrängt werden","['B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Wir wollen nicht , dass Familien zum Beispiel auf ein weiteres Kind verzichten , weil sie dann in eine größere Wohnung ziehen müssten , die aber nicht verfügbar ist oder die sie nicht bezahlen können","['B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das Thema ist uns also wichtig , und weil uns das Thema wichtig ist , werden wir auch allen Versuchungen widerstehen , den vermeintlich leichten Weg einzuschlagen und den Menschen Maßnahmen zu versprechen , die am Ende nicht wirken","['B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir wollen den Menschen nicht Sand in die Augen streuen , indem wir einfache und schnelle Lösungen präsentieren und damit hohe Erwartungen wecken , die wir am Ende nicht einhalten können","['B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'O']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Denn ich finde , das wäre unaufrichtig","['O', 'B', 'O', 'O', 'B', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0]"
Das schadet am Ende der Glaubwürdigkeit von Politik insgesamt,"['B', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Parteien , die genau dies tun , haben wir leider genug – auch hier im Deutschen Bundestag","['B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]"
"Meine Damen und Herren , wenn es um das Thema Mietrecht geht , gehört leider auch die Fraktion Die Linke zu diesen Parteien","['B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'I']","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1]"
Das sieht man sehr deutlich an den hier vorgeschlagenen Maßnahmen,"['B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'I']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Die Maßnahmen , die uns hier vorgeschlagen werden , hören sich zwar gut an und klingen nach einfachen Lösungen","['B', 'I', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das ist natürlich auch Ihr Ziel,"['B', 'O', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0]"
"Sie werden dort draußen bei den Menschen , die zuhören – vielleicht auch hier auf der Besuchertribüne – , viel Beifall erhalten","['B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Tatsächlich sind die Dinge aber wesentlich komplizierter,"['O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
"Tatsächlich würden die Maßnahmen , wenn sie denn so umgesetzt würden , die Lage von vielen Mieterinnen und Mietern in diesem Land verschlimmern","['O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]"
Denn am Ende ist es doch so : Wir müssen das Problem bei den Wurzeln packen,"['O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Die Ursache für steigende Mieten ist doch , dass wir so wenige Wohnungen in unserem Land haben","['B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Es gibt schlichtweg zu wenig passenden , zu wenig bezahlbaren Wohnraum","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Da müssen wir ran – schnell und mit allem Nachdruck,"['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Wir müssen mehr , schneller und kostengünstiger bauen","['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0]"
Nur so kriegen wir die Lage auf dem Wohnungsmarkt in den Griff,"['O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Der Koalitionsvertrag bietet dafür , finde ich , eine gute Grundlage","['B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Wir haben darin eine Wohnungsbauoffensive vereinbart,"['B', 'O', 'O', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0]"
"Wir wollen in dieser Legislaturperiode 1,5 Millionen neue Wohnungen bauen","['B', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das ist ein ehrgeiziges Ziel,"['B', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0]"
